"Num_Acc";"circ";"nbv";"vma";"surf_gr";"prof_gr";"plan_gr";"infrastructure"
"202100029882";"2";2;90;"normale";"plat";"rectiligne";"non"
"202100029883";"2";1;80;"normale";"plat";"rectiligne";"non"
"202100029884";"2";2;80;"normale";"plat";"courbe";"non"
"202100029885";NA;NA;30;"normale";"plat";"rectiligne";"non"
"202100029886";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029887";"3";NA;50;"normale";"plat";"rectiligne";"non"
"202100029888";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029889";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100029890";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029891";"2";2;90;"normale";"pente/cote";"rectiligne";"non"
"202100029892";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100029893";"2";2;80;"normale";"plat";"rectiligne";"oui"
"202100029894";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100029895";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100029896";"3";4;130;"normale";"plat";"courbe";"non"
"202100029897";"2";2;NA;"normale";"plat";"rectiligne";"oui"
"202100029898";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029899";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029900";"3";4;NA;"normale";"plat";"rectiligne";"non"
"202100029901";"1";1;70;"normale";"pente/cote";"courbe";"oui"
"202100029902";"2";2;70;"risquée";"plat";"rectiligne";"non"
"202100029903";"3";1;50;"normale";"plat";"courbe";"oui"
"202100029904";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029905";"2";2;80;"normale";"plat";"courbe";"non"
"202100029906";"2";2;50;"normale";"plat";"courbe";"non"
"202100029907";NA;2;80;"normale";"plat";"courbe";"non"
"202100029908";"2";2;80;"normale";"plat";"courbe";"non"
"202100029909";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100029910";"2";2;70;"normale";"pente/cote";"courbe";"non"
"202100029911";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100029912";"1";5;70;"normale";"plat";"courbe";"non"
"202100029913";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100029914";"1";1;50;"normale";"plat";"courbe";"non"
"202100029915";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100029916";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100029917";"3";2;110;"risquée";"plat";"rectiligne";"non"
"202100029918";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100029919";"1";1;50;"normale";"plat";"courbe";"non"
"202100029920";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029921";"3";4;110;"normale";"plat";"courbe";"non"
"202100029922";"2";2;80;"risquée";"pente/cote";"rectiligne";"non"
"202100029923";"1";3;90;"normale";"plat";"rectiligne";"non"
"202100029924";"1";3;90;"normale";"plat";"rectiligne";"non"
"202100029925";"1";7;110;"normale";"plat";"rectiligne";"non"
"202100029926";"1";2;110;"normale";"plat";"rectiligne";"non"
"202100029927";NA;6;70;"normale";"plat";"rectiligne";"non"
"202100029928";"3";5;50;"normale";"plat";"rectiligne";"oui"
"202100029929";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100029930";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100029931";"3";6;110;"normale";"pente/cote";"rectiligne";"non"
"202100029932";"1";2;70;"normale";"plat";"rectiligne";"oui"
"202100029933";"1";3;70;"normale";"pente/cote";"rectiligne";"non"
"202100029934";"3";6;90;"normale";"plat";"rectiligne";"non"
"202100029935";"1";2;90;"normale";"plat";"rectiligne";"non"
"202100029936";"3";2;70;"normale";"plat";"rectiligne";"non"
"202100029937";"2";0;50;"normale";"plat";"rectiligne";"non"
"202100029938";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100029939";"3";6;50;"normale";"plat";"rectiligne";"non"
"202100029940";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100029941";NA;1;30;"normale";"plat";"rectiligne";"non"
"202100029942";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100029943";"2";2;30;"normale";"plat";"rectiligne";"oui"
"202100029944";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029945";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100029946";"2";2;10;"normale";"plat";"rectiligne";"oui"
"202100029947";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029948";NA;0;50;"risquée";"plat";"rectiligne";"oui"
"202100029949";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029950";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029951";"2";4;90;"normale";"plat";"rectiligne";"non"
"202100029952";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029953";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100029954";"2";2;50;"normale";"plat";"courbe";"non"
"202100029955";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100029956";"3";6;50;"normale";"plat";"rectiligne";"oui"
"202100029957";"3";5;50;"normale";"plat";"rectiligne";"non"
"202100029958";"1";1;50;"normale";"plat";"courbe";"non"
"202100029959";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100029960";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029961";"1";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100029962";"2";4;50;"risquée";"plat";"rectiligne";"non"
"202100029963";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029964";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100029965";"3";5;90;"normale";"plat";"rectiligne";"non"
"202100029966";"1";3;50;"risquée";"plat";"rectiligne";"non"
"202100029967";"2";2;30;"risquée";"plat";"rectiligne";"non"
"202100029968";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100029969";"2";2;30;"risquée";"plat";"courbe";"non"
"202100029970";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100029971";"3";4;50;"normale";"plat";"rectiligne";"non"
"202100029972";"2";2;70;"normale";"pente/cote";"rectiligne";"oui"
"202100029973";"2";6;50;"normale";"plat";"rectiligne";"non"
"202100029974";"1";1;50;"normale";"pente/cote";"rectiligne";"non"
"202100029975";"1";1;50;"normale";"plat";"rectiligne";"oui"
"202100029976";"2";2;50;"normale";"plat";"courbe";"non"
"202100029977";"2";2;70;"normale";"plat";"courbe";"non"
"202100029978";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100029979";"2";2;50;"normale";"plat";"courbe";"non"
"202100029980";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100029981";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100029982";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100029983";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100029984";"3";4;50;"risquée";"plat";"courbe";"oui"
"202100029985";"3";4;80;"normale";"plat";"courbe";"non"
"202100029986";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100029987";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100029988";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029989";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100029990";"3";8;90;"normale";"plat";"rectiligne";"non"
"202100029991";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100029992";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100029993";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100029994";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100029995";"2";6;50;"normale";"plat";"rectiligne";"non"
"202100029996";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100029997";NA;1;50;"normale";"plat";"rectiligne";"non"
"202100029998";"2";1;20;"normale";"plat";"rectiligne";"non"
"202100029999";"2";2;90;"normale";"pente/cote";"rectiligne";"non"
"202100030000";"3";5;50;"normale";"plat";"courbe";"non"
"202100030001";"2";4;30;"normale";"pente/cote";"courbe";"oui"
"202100030002";NA;2;80;"normale";"pente/cote";"courbe";"non"
"202100030003";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030004";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100030005";"1";4;70;"normale";"plat";"rectiligne";"non"
"202100030006";"1";4;70;"normale";"plat";"rectiligne";"non"
"202100030007";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030008";"2";2;25;"normale";"pente/cote";"rectiligne";"non"
"202100030009";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030010";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030011";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100030012";"1";4;50;"normale";"plat";"courbe";"non"
"202100030013";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100030014";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100030015";"3";3;50;"normale";"plat";"rectiligne";"non"
"202100030016";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100030017";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030018";"2";NA;30;"normale";"plat";"rectiligne";"non"
"202100030019";"1";NA;30;"normale";"pente/cote";"rectiligne";"non"
"202100030020";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100030021";"3";2;50;"normale";"pente/cote";"rectiligne";"oui"
"202100030022";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100030023";"2";6;50;"normale";"plat";"rectiligne";"oui"
"202100030024";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030025";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030026";"2";8;50;"risquée";"plat";"rectiligne";"non"
"202100030027";"1";8;50;"normale";"plat";"rectiligne";"non"
"202100030028";"2";6;50;"normale";"pente/cote";"rectiligne";"non"
"202100030029";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100030030";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100030031";NA;1;50;"normale";"plat";"courbe";"oui"
"202100030032";"2";2;30;"risquée";"plat";"rectiligne";"non"
"202100030033";"2";2;30;"normale";"pente/cote";"rectiligne";"non"
"202100030034";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100030035";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100030036";NA;8;50;"normale";"plat";"rectiligne";"oui"
"202100030037";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100030038";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030039";"1";1;50;"normale";"pente/cote";"rectiligne";"oui"
"202100030040";"3";4;50;"normale";"plat";"rectiligne";"non"
"202100030041";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030042";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100030043";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030044";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030045";"3";7;50;"normale";"plat";"rectiligne";"non"
"202100030046";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030047";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100030048";"1";0;50;"normale";"plat";"rectiligne";"non"
"202100030049";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100030050";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100030051";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030052";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100030053";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100030054";"2";2;80;"normale";"plat";"courbe";"non"
"202100030055";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100030056";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030057";"2";2;80;"normale";"plat";"courbe";"non"
"202100030058";"3";3;130;"normale";"pente/cote";"rectiligne";"non"
"202100030059";"1";1;50;"normale";"plat";"courbe";"non"
"202100030060";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030061";"3";4;130;"risquée";"plat";"rectiligne";"non"
"202100030062";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030063";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100030064";"2";2;80;"normale";"plat";"courbe";"non"
"202100030065";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100030066";NA;2;80;"normale";"plat";"courbe";"non"
"202100030067";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030068";NA;NA;50;"normale";"plat";"rectiligne";"non"
"202100030069";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100030070";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100030071";"3";1;90;"normale";"plat";"rectiligne";"non"
"202100030072";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100030073";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030074";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030075";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030076";"2";2;30;"normale";"plat";"rectiligne";"oui"
"202100030077";"1";1;70;"normale";"plat";"rectiligne";"oui"
"202100030078";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030079";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100030080";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100030081";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100030082";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100030083";"2";2;90;"normale";"plat";"rectiligne";"non"
"202100030084";"2";2;70;"normale";"plat";"rectiligne";"oui"
"202100030085";"2";2;50;"normale";"plat";"courbe";"non"
"202100030086";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100030087";"2";2;70;"normale";"pente/cote";"courbe";"oui"
"202100030088";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100030089";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100030090";"2";2;50;"normale";"plat";"courbe";"non"
"202100030091";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100030092";"2";2;80;"normale";"plat";"courbe";"non"
"202100030093";"1";4;110;"normale";"pente/cote";"rectiligne";"non"
"202100030094";"1";4;70;"normale";"plat";"rectiligne";"non"
"202100030095";NA;NA;30;"normale";"plat";"rectiligne";"non"
"202100030096";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030097";"3";4;130;"normale";"plat";"rectiligne";"oui"
"202100030098";"3";5;110;"normale";"plat";"rectiligne";"non"
"202100030099";"3";5;110;"normale";"plat";"rectiligne";"non"
"202100030100";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100030101";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100030102";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100030103";NA;1;80;"risquée";"plat";"courbe";"oui"
"202100030104";"2";2;50;"normale";"plat";"courbe";"non"
"202100030105";"2";2;50;"normale";"plat";"courbe";"non"
"202100030106";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030107";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030108";"2";2;50;"normale";"plat";"courbe";"non"
"202100030109";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100030110";"2";2;30;"risquée";"pente/cote";"courbe";"non"
"202100030111";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030112";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030113";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030114";"2";2;80;"normale";"plat";"rectiligne";"oui"
"202100030115";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030116";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100030117";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100030118";"3";3;90;"normale";"plat";"rectiligne";"non"
"202100030119";"1";3;90;"normale";"plat";"rectiligne";"non"
"202100030120";"1";2;90;"normale";"plat";"rectiligne";"non"
"202100030121";"1";3;90;"normale";"pente/cote";"rectiligne";"non"
"202100030122";"3";4;70;"normale";"pente/cote";"rectiligne";"oui"
"202100030123";"3";4;90;"normale";"pente/cote";"rectiligne";"non"
"202100030124";"3";6;110;"risquée";"plat";"rectiligne";"non"
"202100030125";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100030126";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100030127";"3";6;110;"normale";"pente/cote";"courbe";"non"
"202100030128";"1";3;70;"normale";"plat";"rectiligne";"non"
"202100030129";"3";3;90;"normale";"plat";"rectiligne";"non"
"202100030130";"3";7;110;"normale";"plat";"rectiligne";"non"
"202100030131";"1";4;70;"normale";"plat";"rectiligne";"oui"
"202100030132";"3";4;90;"normale";"plat";"rectiligne";"oui"
"202100030133";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100030134";"3";8;90;"normale";"plat";"rectiligne";"non"
"202100030135";"1";2;70;"normale";"plat";"rectiligne";"non"
"202100030136";"3";NA;90;"normale";"plat";"rectiligne";"non"
"202100030137";"3";8;90;"normale";"plat";"rectiligne";"non"
"202100030138";"3";10;110;"normale";"pente/cote";"courbe";"non"
"202100030139";"3";3;110;"normale";"plat";"rectiligne";"non"
"202100030140";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030141";"2";NA;50;"normale";"plat";"rectiligne";"non"
"202100030142";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100030143";NA;NA;NA;"risquée";"plat";"rectiligne";"non"
"202100030144";"2";3;50;"normale";"pente/cote";"courbe";"non"
"202100030145";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100030146";NA;1;50;"normale";"plat";"rectiligne";"non"
"202100030147";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100030148";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100030149";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100030150";"2";2;30;"normale";"pente/cote";"courbe";"non"
"202100030151";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100030152";"2";4;50;"normale";"plat";"rectiligne";"oui"
"202100030153";"3";4;50;"normale";"plat";"rectiligne";"oui"
"202100030154";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030155";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100030156";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030157";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100030158";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100030159";"3";4;70;"normale";"plat";"rectiligne";"non"
"202100030160";"2";1;30;"normale";"plat";"rectiligne";"oui"
"202100030161";"3";8;90;"normale";"plat";"rectiligne";"non"
"202100030162";"1";1;50;"normale";"pente/cote";"courbe";"non"
"202100030163";"2";2;70;"normale";"pente/cote";"rectiligne";"non"
"202100030164";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030165";"1";0;30;"normale";"plat";"rectiligne";"oui"
"202100030166";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100030167";"2";4;50;"risquée";"plat";"rectiligne";"non"
"202100030168";"2";3;50;"risquée";"plat";"rectiligne";"non"
"202100030169";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100030170";"2";4;50;"risquée";"plat";"rectiligne";"non"
"202100030171";"2";3;50;"normale";"pente/cote";"rectiligne";"non"
"202100030172";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030173";"2";4;50;"normale";"plat";"rectiligne";"oui"
"202100030174";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100030175";NA;0;50;"normale";"plat";"rectiligne";"non"
"202100030176";"2";1;70;"normale";"plat";"rectiligne";"non"
"202100030177";"2";4;50;"normale";"plat";"rectiligne";"oui"
"202100030178";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100030179";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100030180";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030181";"2";1;50;"normale";"plat";"rectiligne";"non"
"202100030182";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100030183";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030184";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030185";"3";4;50;"normale";"plat";"rectiligne";"non"
"202100030186";"3";4;50;"normale";"plat";"rectiligne";"oui"
"202100030187";"3";6;50;"normale";"plat";"rectiligne";"non"
"202100030188";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100030189";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030190";"2";2;50;"normale";"plat";"courbe";"non"
"202100030191";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100030192";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030193";"2";3;50;"risquée";"plat";"rectiligne";"oui"
"202100030194";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100030195";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100030196";"3";6;50;"risquée";"plat";"rectiligne";"oui"
